Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Gross Profit,Revenue,Cost of Goods,Margin,Tax
Camel milk (frozen),Camelmilk,,NGS,Camel milk,Milk,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.000000,68.000000,100.000000,112.500000,32.000000,45.000000,45.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480.500000,1551.500000,1071.000000,0.309700,0.000000
Quinoa - red (Peru),40027,,NGS,Auf,Grains,"Super food, Organic, gluten free, Vegetarian, Grains & Seeds",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,23.000000,0.000000,23.000000,46.000000,107.934694,80.300000,69.000000,46.000000,441.234694,1541.234694,1100.000000,0.286287,0.000000
Sweet potatoes ( chemical free ),Sweetpotatoeschemicalfree,,NGS,El Hoda,Fresh fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.910000,19.440000,5.600000,45.600000,50.400000,105.800000,108.800000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.550000,1536.410000,1169.860000,0.238576,0.000000
Coconut flour,Coconutflour,,NGS,Hv,Flour,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.000000,136.000000,34.000000,68.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,306.000000,1530.000000,1224.000000,0.200000,0.000000
Dried fruit mix ( chemical free ),351009,,,Minnie's,Dried fruits,"Dried fruits, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000000,70.200000,0.000000,31.500000,100.050000,49.335802,63.000000,0.000000,420.085802,1527.585802,1107.500000,0.275000,0.000000
NGS Happy life box,NGSHappylifebox,,NGS,Emad,Chemical free produce,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.750000,40.500000,60.750000,20.250000,60.750000,60.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,303.750000,1518.750000,1215.000000,0.200000,0.000000
Shamsy bread (whole grain),321002,,NGS,Karima,Bread,Whole grain,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.000000,69.000000,33.000000,27.362637,90.000000,102.000000,141.000000,24.000000,567.362637,1517.362637,950.000000,0.373914,0.000000
Extra virgin sesame oil ( organic ) 473ml,281019,,,Hv,Oil,Oil,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,8.500000,8.500000,17.000000,25.500000,71.065574,106.250000,253.815574,1516.065574,1262.250000,0.167417,0.000000
Green iceberg lettuce (chemical free),341019,,,MAKAR,Vegetables,"Chemical free, Greens",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000000,36.000000,44.000000,83.550778,91.400000,119.651914,51.406529,21.222255,495.231475,1510.721475,1015.490000,0.327811,0.000000
Oats with apple and cinnamon ( organic ),AlaraDreamyOatsAppleandCinnamon,,Alara,Good life,Cereal,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,23.000000,10.000000,10.000000,110.000000,50.000000,36.000000,38.400000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.400000,1510.400000,1194.000000,0.209481,0.000000
Zucchini (organic),461041,,,Sara nour,Vegetables,"Fresh, Organic",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.000000,156.700000,130.294118,22.000000,110.000000,0.000000,62.734738,572.728855,1507.728855,935.000000,0.379862,0.000000
Red grapes - seedless(organic),461026,,,Sara nour,Fruits,"Fresh, Organic",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,219.000000,213.200000,8.000000,0.000000,0.000000,0.000000,0.000000,440.200000,1507.150000,1066.950000,0.292074,0.000000
White endive,Whiteendive,,Kheir Misr,Rafic,Fresh vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.400000,15.600000,11.700000,15.600000,23.400000,8.810000,19.640000,9.820000,9.820000,19.640000,24.550000,19.640000,9.820000,14.730000,14.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.900000,1500.500000,1220.600000,0.186538,0.000000
Psyllium husk,291011,,NGS,IMN,Food supplements,Weight loss,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.400000,33.600000,16.800000,16.800000,84.000000,100.800000,54.400000,20.700000,377.500000,1498.000000,1120.500000,0.252003,0.000000
Tofu,TofuFirmferme,,Tofu,Wasabi,Grains,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,20.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.000000,135.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,399.000000,1494.000000,1095.000000,0.267068,0.000000
7 grain milk / 946ml,065917OG7,,Pacific Natural Foods,Hv,Milk,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.900000,19.600000,4.900000,39.200000,58.800000,4.900000,14.700000,0.000000,4.900000,72.000000,32.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,271.900000,1492.900000,1221.000000,0.182129,0.000000
Flax Seeds ( Egyptian ) 100g,291005,,NGS,IMN,Seeds,"Super food, Weight loss, Seeds",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.000000,46.500000,36.000000,33.000000,43.650000,36.140000,49.883876,48.460000,403.633876,1490.583876,1086.950000,0.270789,0.000000
Bee pollen dust ( Egyptian ) / 300g,140063,,NGS,IMN,Food supplements,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,0.000000,0.000000,0.000000,12.500000,12.500000,0.000000,7.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.500000,15.500000,77.500000,46.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,237.225000,1473.225000,1236.000000,0.161024,0.000000
Duck (Chemical free) - frozen,661002,,,Bio organic,Poultry,"Frozen, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175.290000,161.520000,0.000000,0.000000,0.000000,0.000000,0.000000,336.810000,1473.010000,1136.200000,0.228654,0.000000
Pink grape fruit,Pinkgrapefruit,,Kheir Misr,Rafic,Fresh fruits,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.200000,16.800000,21.000000,21.060000,30.420000,14.940000,12.700000,0.000000,0.000000,0.000000,0.000000,2.730000,5.460000,24.570000,38.220000,19.110000,62.420000,53.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,327.070000,1471.570000,1144.500000,0.222259,0.000000
Fish cakes (Frozen),721001,,,N republic,Prepared food,Frozen,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,70.000000,70.000000,70.000000,70.000000,294.000000,1470.000000,1176.000000,0.200000,0.000000
Lime ( chemical free ),Exportorganiclemon,,NGS,El Hoda,Chemical free vegetables,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,36.750000,37.500000,25.000000,25.000000,48.200000,47.270000,45.200000,14.500000,5.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,312.220000,1458.750000,1146.530000,0.214033,0.000000
Tea tree oil,281123,,,Hv,Cosmetics,"Body products, All natural, Cosmetics",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500000,40.500000,40.500000,67.500000,94.500000,40.500000,297.000000,1452.000000,1155.000000,0.204545,0.000000
Cucumber (organic),461042,,,Sara nour,Vegetables,"Fresh, Chemical free",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.500000,17.500000,3.500000,63.000000,160.000000,0.000000,100.600000,404.100000,1446.600000,1042.500000,0.279345,0.000000
Premium Whey Protein / 450g,140161,,Kheir Misr,Imtenan,Super foods,,0.000000,0.000000,17.100000,68.400000,68.400000,52.650000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.550000,1440.000000,1215.450000,0.155938,0.000000
Turkey,Turkey,,NGS,Shahd,Fresh Beef & Poultry,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000,60.000000,30.000000,30.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,390.000000,1440.000000,1050.000000,0.270833,0.000000
