Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
RED CURLY FRISEE / 500G,NGS,Fresh Produce,60.95,14.05,2.0570736364,45.0,0.00266778894196,1229.6358945,313.21535177,-95.0432481458,0.00241427965376
RED ENDIVE,Kheir Misr,Fresh vegetables,742.0,118.72,5.14163676293,39.0,0.0324774305978,1229.6358945,313.21535177,-39.6569339493,0.0204002334871
RED ENDIVE,NGS,Fresh vegetables,222.5,50.9,4.11187448799,25.0,0.00973885216712,1229.6358945,313.21535177,-81.9052126735,0.00874639390579
RED ENDIVE (CHEMICAL FREE),0,Vegetables,169.0,39.0,3.48017534409,11.0,0.0073971506348,1229.6358945,313.21535177,-86.2560941205,0.00670155918125
RED GRAPES,NGS,Fresh vegetables,213.15,51.45,4.75030969064,35.0,0.00932960152549,1229.6358945,313.21535177,-82.6656003656,0.00884090307373
RED GRAPES ( CHEMICAL FREE ),NGS,Fresh fruits,87.5,17.5,2.02863334002,22.0,0.0038298856837,1229.6358945,313.21535177,-92.8840723997,0.00300710988902
RED GRAPES ( IMPORTED ),NGS,Fresh fruits,955.0,180.5,10.4546450138,23.0,0.041800466605,1229.6358945,313.21535177,-22.334733048,0.0310161905697
RED GRAPES (IMPORTED),0,Fruits,100.0,100.0,0.0,12.0,0.00437701220994,1229.6358945,313.21535177,-91.8675113139,0.0171834850801
RED GRAPES (IMPORTED),NGS,Fruits,1214.462016,307.112016,1.3316156109,11.0,0.0531571507254,1229.6358945,313.21535177,-1.23401395212,0.0527725474487
RED GRAPES (LOCAL),0,Fruits,132.0,-4.0,16.763122122,11.0,0.00577765611713,1229.6358945,313.21535177,-89.2651149344,-0.000687339403206
RED GRAPES - SEEDLESS(CHEMICAL FREE),NGS,Fresh fruits,1919.0,594.51,12.2028156697,21.0,0.0839948643088,1229.6358945,313.21535177,56.0624578858,0.10215753715
RED GRAPES - SEEDLESS(ORGANIC),0,Fruits,1507.15,440.2,7.57837424906,10.0,0.0659681395222,1229.6358945,313.21535177,22.5688032322,0.0756417013228
RED ICEBERG,NGS,Fresh vegetables,162.5,31.46,7.60363754581,35.0,0.00711264484116,1229.6358945,313.21535177,-86.7847058851,0.00540592440621
RED ICEBERG LETTUCE,NGS,Fresh vegetables,180.0,67.49,6.75421995992,24.0,0.0078786219779,1229.6358945,313.21535177,-85.3615203651,0.0115971340806
RED ICEBERG LETTUCE (CHEMICAL FREE),0,Vegetables,14.0,14.0,0.0,11.0,0.000612781709392,1229.6358945,313.21535177,-98.8614515839,0.00240568791122
RED ONION,NGS,General,11.11803,7.11803,0.0,5.0,0.000486637530605,1229.6358945,313.21535177,-99.0958274681,0.00122312562305
RED ONION,NGS,Vegetables,240.235182,114.375182,34.9415009005,10.0,0.0105151232487,1229.6358945,313.21535177,-80.4629010039,0.0196536423344
RED ONION ( CHEMICAL FREE ),NGS,Chemical free vegetables,732.0,147.61,15.488633701,25.0,0.0320397293768,1229.6358945,313.21535177,-40.4701828179,0.0253645423268
RED ONION (CHEMICAL FREE),0,Vegetables,165.0,37.5,0.0,11.0,0.00722207014641,1229.6358945,313.21535177,-86.581393668,0.00644380690505
RED ONIONS,Kheir Misr,Fresh vegetables,460.3,116.32,7.89707610338,39.0,0.0201473872024,1229.6358945,313.21535177,-62.566154578,0.0199878298452
RED ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,35.0,8.19,0.814619481877,19.0,0.00153195427348,1229.6358945,313.21535177,-97.1536289599,0.00140732742806
RED PEARS (AMERICAN) - IMPORTED,NGS,Fruits,36.0,9.0,0.0,11.0,0.00157572439558,1229.6358945,313.21535177,-97.072304073,0.00154651365721
RED PLUM ( CHEMICAL FREE ),NGS,Chemical free fruits,120.0,26.0,7.2481970987,23.0,0.00525241465193,1229.6358945,313.21535177,-90.2410135767,0.00446770612084
RED PLUM / 500G,NGS,Fresh Produce,52.0,12.0,0.0,45.0,0.00227604634917,1229.6358945,313.21535177,-95.7711058832,0.00206201820962
RED PLUMS,Kheir Misr,Fresh fruits,1904.78,346.79,12.3928908222,39.0,0.0833724531726,1229.6358945,313.21535177,54.9060179946,0.0595906079094
RED PLUMS ( IMPORTED ),NGS,Fresh vegetables,1373.0,262.23,9.8870615453,23.0,0.0600963776425,1229.6358945,313.21535177,11.6590696598,0.0450602529256
RED PLUMS (IMPORTED),0,Fruits,75.0,75.0,0.0,12.0,0.00328275915746,1229.6358945,313.21535177,-93.9006334854,0.0128876138101
RED PLUMS (IMPORTED),NGS,Fruits,1327.824896,507.494896,11.8601610321,11.0,0.0581190578246,1229.6358945,313.21535177,7.98520943809,0.0872053097366
RED PLUMS (LOCAL),NGS,Fruits,152.0,-9.2,12.4038792605,11.0,0.00665305855911,1229.6358945,313.21535177,-87.6386171972,-0.00158088062737
RED QUINOA,NGS,Grains,2434.0,514.0,6.77888867275,19.0,0.10653647719,1229.6358945,313.21535177,97.9447746191,0.0883231133119
RED RADISH,NGS,Vegetable,10.0,5.0,0.0,5.0,0.000437701220994,1229.6358945,313.21535177,-99.1867511314,0.000859174254007
RED RADISH (CHEMICAL FREE),0,Vegetables,165.0,43.62,0.308671336238,11.0,0.00722207014641,1229.6358945,313.21535177,-86.581393668,0.00749543619196
RED RADISH(CHEMICAL FREE),0,Chemical free vegetables,154.0,35.0,13.2116009873,18.0,0.00674059880331,1229.6358945,313.21535177,-87.4759674234,0.00601421977805
RED RADISH(CHEMICAL FREE),0,Vegetables,5.5,5.5,0.0,12.0,0.000240735671547,1229.6358945,313.21535177,-99.5527131223,0.000945091679408
RED ROMAINE,NGS,Fresh vegetables,231.82,49.84,7.75068916983,35.0,0.0101467897051,1229.6358945,313.21535177,-81.1472647279,0.00856424896394
RED ROMAINE (CHEMICAL FREE),0,Vegetables,54.0,16.5,5.4888581454,11.0,0.00236358659337,1229.6358945,313.21535177,-95.6084561095,0.00283527503822
RED ROMAINE / 500G,NGS,Fresh Produce,130.24,30.08,4.72941228206,45.0,0.00570062070223,1229.6358945,313.21535177,-89.4082467353,0.00516879231211
RED SUCRINE LETTUCE,NGS,Fresh vegetables,149.98,29.02,5.25221357182,35.0,0.00656464291247,1229.6358945,313.21535177,-87.8028934686,0.00498664737026
RED SUPERBERRY JUICE,0,Beverages,256.5,49.42,14.4712188071,11.0,0.0112270363185,1229.6358945,313.21535177,-79.1401665202,0.0084920783266
RED SUPERBERRY JUICE,Berry company,Juices,387.0,88.0,10.6251750312,25.0,0.0169390372525,1229.6358945,313.21535177,-68.5272687849,0.0151214668705
RED SWISS CHARD (CHEMICAL FREE),0,Vegetables,77.0,17.5,0.0,11.0,0.00337029940166,1229.6358945,313.21535177,-93.7379837117,0.00300710988902
RED SWISS CHARD(CHEMICAL FREE),0,Chemical free vegetables,76.8,17.3,5.87157223335,18.0,0.00336154537724,1229.6358945,313.21535177,-93.7542486891,0.00297274291886
RED WATERMELON (SEEDLESS),NGS,Fruits,330.0,96.88,12.3495464279,8.0,0.0144441402928,1229.6358945,313.21535177,-73.162787336,0.0166473603456
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Beef,2864.473654,745.993654,14.1108622668,10.0,0.125378361586,1229.6358945,313.21535177,132.952995827,0.128187708234
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,497.0,101.15,6.46415273089,20.0,0.0217537506834,1229.6358945,313.21535177,-59.5815312302,0.0173810951586
RIB EYE STEAK (WHOLE SALE),NGS,Whole sale,554.19,101.79,0.0,47.0,0.0242569639663,1229.6358945,313.21535177,-54.9305609506,0.0174910694631
RICE AND ALMOND MILK ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.67755007993,27.0,0.00952000155663,1229.6358945,313.21535177,-82.3118371078,0.00747481600986
RICE BRAN (GLUTEN FREE),0,Food supplements,260.0,72.5,8.68669042425,11.0,0.0113802317459,1229.6358945,313.21535177,-78.8555294162,0.0124580266831
RICE CHIPS ( SANTA FE BARBECUE ),0,Snacks,705.640884,135.640884,11.1227882445,8.0,0.030885987651,1229.6358945,313.21535177,-42.6138349444,0.0233078310647
RICE CHIPS ( SANTA FE BARBECUE ),NGS,Snacks,530.0,82.0,15.4370783778,18.0,0.0231981647127,1229.6358945,313.21535177,-56.8978099638,0.0140904577657
RICE CHIPS ( SEA SALT ),0,Snacks,898.320442,178.320442,31.7707115253,9.0,0.0393195954308,1229.6358945,313.21535177,-26.9441916896,0.0306416665459
RICE CHIPS ( SEA SALT ),NGS,Snacks,472.0,56.0,13.87144781,19.0,0.0206594976309,1229.6358945,313.21535177,-61.6146534017,0.00962275164488
RICE MILK (ORIGINAL),0,Non-dairy milk,217.0,56.0,12.9324181472,16.0,0.00949811649558,1229.6358945,313.21535177,-82.3524995512,0.00962275164488
RICE MILK EXTRA CALCIUM ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.67755007993,27.0,0.00952000155663,1229.6358945,313.21535177,-82.3118371078,0.00747481600986
RICE MILK WITH CACAO ( ORGANIC ),NGS,Non-dairy milk,290.75,58.75,3.70941036371,27.0,0.0127261630004,1229.6358945,313.21535177,-76.3547891452,0.0100952974846
ROCKET ( AQUAPONIC ),Bustan,Aquaponic vegetables,6.25,1.25,0.0,23.0,0.000273563263121,1229.6358945,313.21535177,-99.4917194571,0.000214793563502
ROLAND WILD RICE,0,Rice,56.25,11.25,0.0,11.0,0.00246206936809,1229.6358945,313.21535177,-95.4254751141,0.00193314207152
ROLAND WILD RICE,Roland,Rice,562.5,112.5,11.5883992508,21.0,0.0246206936809,1229.6358945,313.21535177,-54.2547511408,0.0193314207152
ROLLED OATS (GLUTEN FREE),0,Cereal,3430.8,674.55,14.3535844593,9.0,0.150166534899,1229.6358945,313.21535177,179.009421842,0.115911198608
ROMAINE LETTUCE ( AQUAPONIC ),Bustan,Aquaponic vegetables,18.0,4.5,4.68393817273,24.0,0.00078786219779,1229.6358945,313.21535177,-98.5361520365,0.000773256828606
ROMANESCO BROCCOLI,NGS,Fresh vegetables,33.52,33.52,0.0,39.0,0.00146717449277,1229.6358945,313.21535177,-97.2739897924,0.00575990419886
ROQUETTE,NGS,Fresh vegetables,857.25,233.25,21.8293497632,24.0,0.0375219371697,1229.6358945,313.21535177,-30.2842407386,0.0400804789494
ROQUETTE (CHEMICAL FREE),0,Vegetables,882.609262,347.719262,18.6124914589,11.0,0.0386319151638,1229.6358945,313.21535177,-28.2219016256,0.0597502875065
ROSAMARRY(CHEMICAL FREE),0,Chemical free vegetables,33.0,7.5,2.41375960288,17.0,0.00144441402928,1229.6358945,313.21535177,-97.3162787336,0.00128876138101
ROSE WATER,Nefertari,Cosmetics,32.0,8.0,3.3557783007,21.0,0.00140064390718,1229.6358945,313.21535177,-97.3976036205,0.00137467880641
ROSEMARY,0,Herbs,318.876845,76.876845,16.9065418713,11.0,0.0139572784403,1229.6358945,313.21535177,-74.0673766579,0.0132101211907
ROSEMARY,Kheir Misr,Fresh vegetables,176.46,52.66,7.2054671654,39.0,0.00772367574567,1229.6358945,313.21535177,-85.6494104646,0.0090488232432
ROSEMARY,NGS,Fresh vegetables,161.5,40.7,4.03485220953,24.0,0.00706887471906,1229.6358945,313.21535177,-86.866030772,0.00699367842762
ROSEMARY,NGS,Herb,6.0,2.25,0.0,5.0,0.000262620732597,1229.6358945,313.21535177,-99.5120506788,0.000386628414303
ROSEMARY,Tropical Heat,Herbs,140.0,40.0,10.0694171252,24.0,0.00612781709392,1229.6358945,313.21535177,-88.6145158395,0.00687339403206
ROSEMARY(CHEMICAL FREE),0,Chemical free vegetables,27.5,6.25,9.35324295605,18.0,0.00120367835773,1229.6358945,313.21535177,-97.7635656113,0.00107396781751
ROSEMARY(CHEMICAL FREE),0,Herbs,0.0,0.0,,1.0,0.0,1229.6358945,313.21535177,-100.0,0.0
ROSEMERY (CHEMICAL FREE),0,Herb,45.0,16.0,20.1022169187,11.0,0.00196965549447,1229.6358945,313.21535177,-96.3403800913,0.00274935761282
ROTINI ( GLUTEN FREE ) - ITALIAN,0,Pasta,174.0,48.0,0.0,11.0,0.0076160012453,1229.6358945,313.21535177,-85.8494696862,0.00824807283847
ROTINI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,634.75,220.75,12.2023204808,27.0,0.0277830850026,1229.6358945,313.21535177,-48.3790280651,0.0379325433144
ROYAL GOAT MILK FACIAL SOAP,0,Cosmetics,110.0,22.0,4.16160106506,17.0,0.00481471343094,1229.6358945,313.21535177,-91.0542624453,0.00378036671763
RUBY CHARD ( COLORED BEETS ),NGS,Fresh vegetables,25.0,5.0,0.0,22.0,0.00109425305249,1229.6358945,313.21535177,-97.9668778285,0.000859174254007
RUBY CHARD (CHEMICAL FREE) - COLORED BEETS,0,Vegetables,8.0,3.0,0.0,8.0,0.000350160976795,1229.6358945,313.21535177,-99.3494009051,0.000515504552404
RUBY CHARD (SILVER BEET ) - ( AQUAPONIC ),Bustan,Aquaponic vegetables,45.0,9.0,0.0,23.0,0.00196965549447,1229.6358945,313.21535177,-96.3403800913,0.00154651365721
RUCOLA,Kheir Misr,Fresh vegetables,634.82,82.02,10.0051617951,40.0,0.0277861489112,1229.6358945,313.21535177,-48.3733353231,0.0140938944627
RUSTICA GARLIC & PARSLEY,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00118179329668,1229.6358945,313.21535177,-97.8042280548,0.00103100910481
RUSTICA OLIVES OIL & SALT,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00118179329668,1229.6358945,313.21535177,-97.8042280548,0.00103100910481
RUSTICA TOMATO & OREGANO,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00118179329668,1229.6358945,313.21535177,-97.8042280548,0.00103100910481
RYE BREAD (LOAF),0,Bread,816.0,347.2,14.3111734175,16.0,0.0357164196331,1229.6358945,313.21535177,-33.6388923216,0.0596610601982
RYE FLOUR LIGHT,0,Baking products,1605.0,288.75,29.4138056636,8.0,0.0702510459696,1229.6358945,313.21535177,30.5264434115,0.0496173131689
RYE MIX BREAD,NGS,Bread,238.0,84.0,11.1724299016,8.0,0.0104172890597,1229.6358945,313.21535177,-80.6446769271,0.0144341274673
SAFAGA RED SEA SALT WITH LAVENDER,Nefertari,Cosmetics,70.0,18.0,0.0,17.0,0.00306390854696,1229.6358945,313.21535177,-94.3072579197,0.00309302731443
SAGE,NGS,Fresh vegetables,445.55,102.63,11.6348188492,38.0,0.0195017779014,1229.6358945,313.21535177,-63.7656966592,0.0176354107377
SAGE ( AQUAPONIC ),Bustan,Aquaponic vegetables,5.0,1.5,0.0,23.0,0.000218850610497,1229.6358945,313.21535177,-99.5933755657,0.000257752276202
SAGE (CHEMICAL FREE),0,Herbs,466.576737,136.406737,13.399848547,11.0,0.0204221207472,1229.6358945,313.21535177,-62.0556996516,0.0234394313007
SALAD FLOWERS,0,Vegetables,22.0,22.0,0.0,12.0,0.000962942686188,1229.6358945,313.21535177,-98.2108524891,0.00378036671763
SALAD FLOWERS,NGS,Fresh vegetables,1359.36,297.24,8.62087862381,39.0,0.0594993531771,1229.6358945,313.21535177,10.549798203,0.0510761910522
SALAD FLOWERS (CHEMICAL FREE),0,Vegetables,110.0,20.0,0.0,11.0,0.00481471343094,1229.6358945,313.21535177,-91.0542624453,0.00343669701603
SALAD SEASONING,0,Herbs,269.788292,53.788292,6.86252495009,11.0,0.0118086664818,1229.6358945,313.21535177,-78.0594976767,0.00924270313068
SALAD SEASONING,Tropical Heat,Herbs,128.0,32.0,9.91312225592,22.0,0.00560257562873,1229.6358945,313.21535177,-89.5904144818,0.00549871522564
SALMON STEAK,0,Fish,3100.0,1100.0,5.85676359015,17.0,0.135687378508,1229.6358945,313.21535177,152.107149268,0.189018335882
SALMON STEAK,0,Sea Food,496.0,496.0,0.0,12.0,0.0217099805613,1229.6358945,313.21535177,-59.6628561171,0.0852300859975
SALMON STEAK,NGS,Frozen,250.0,50.0,0.0,24.0,0.0109425305249,1229.6358945,313.21535177,-79.6687782848,0.00859174254007
SALMON STEAK ( FROZEN ),NGS,Fish,4652.8,317.08,15.5950944612,23.0,0.203653624104,1229.6358945,313.21535177,278.388433586,0.0544853944921
SALMON STEAK (FROZEN),0,Sea Food,18061.392743,6181.392743,17.5921949776,11.0,0.790549365647,1229.6358945,313.21535177,1368.84072137,1.06217869974
SALMON STEAK / DEFAULT,sea world,Fish,883.8396,224.1596,6.43570877368,31.0,0.0386857672083,1229.6358945,313.21535177,-28.1218445269,0.0385184314217
SALT & VINEGAR,0,Spices,110.497653,26.497653,11.9251157772,11.0,0.00483649576351,1229.6358945,313.21535177,-91.0137908714,0.00455322024984
SALT & VINEGAR,Tropical Heat,Spices,96.0,24.0,8.48520434801,22.0,0.00420193172155,1229.6358945,313.21535177,-92.1928108614,0.00412403641923
SALTED BISCUITS ( GLUTEN FREE ) - DR SCHAR,Schar,Crackers,1197.5,247.5,8.11461887716,26.0,0.0524147212141,1229.6358945,313.21535177,-2.61344798425,0.0425291255733
SANDWICH BOX,NGS,Accessories,220.0,55.0,7.56905862202,19.0,0.00962942686188,1229.6358945,313.21535177,-82.1085248906,0.00945091679408
SARIS LETTUCE (CHEMICAL FREE),0,Chemical free vegetables,5.6,1.35,0.0,17.0,0.000245112683757,1229.6358945,313.21535177,-99.5445806336,0.000231977048582
SAUSAGE (SOGO2) / 1KG,Kheir Misr,Fresh Beef & Poultry,306.0,51.0,3.64125583807,45.0,0.0133936573624,1229.6358945,313.21535177,-75.1145846206,0.00876357739087
SCANDINAVIAN TWISTED BAGUETTE (TORDU),0,Bread,517.2,133.61,24.7664888878,16.0,0.0226379071498,1229.6358945,313.21535177,-57.9387685156,0.0229588544156
SEA SALT ( POTUGESE ) - FINE GRIND / 453G,"Eden Foods, Inc.",Spices,3675.875,890.875,9.51877725742,39.0,0.160893497572,1229.6358945,313.21535177,198.940118489,0.153083372708
SEA SALT ( POTUGESE ) - FINE GRIND 453G,0,Spices,2807.994726,680.494726,19.6573123154,11.0,0.122906272012,1229.6358945,313.21535177,128.359853398,0.116932709713
SEA SALT ( POTUGESE ) - FINE GRIND 453G / 453G,0,Spices,180.0,180.0,0.0,12.0,0.0078786219779,1229.6358945,313.21535177,-85.3615203651,0.0309302731443
SEA SALT (FRENCH - CELTIC) - FINE GRIND,0,Spices,1003.398305,227.148305,28.8583093425,8.0,0.0439188663242,1229.6358945,313.21535177,-18.3987463696,0.0390319950995
SEA SALT / 907G,Bob's Red Mill,Condiments,378.0,63.0,7.0010152404,39.0,0.0165451061536,1229.6358945,313.21535177,-69.2591927666,0.0108255956005
SEA SALT GRINDER,0,Spices,381.186386,52.186386,13.0295336863,10.0,0.0166845746579,1229.6358945,313.21535177,-69.0000602857,0.00896743985217
SEA SALT GRINDER,Tropical Heat,Spices,320.0,83.0,9.05077326653,24.0,0.0140064390718,1229.6358945,313.21535177,-73.9760362046,0.0142622926165
SEASONS MIX – THE ORIGINAL,0,Spices,560.0,140.0,15.1673739664,6.0,0.0245112683757,1229.6358945,313.21535177,-54.458063358,0.0240568791122
SEASONS MIX – THE ROAST BLEND,0,Spices,320.0,80.0,8.14837471202,6.0,0.0140064390718,1229.6358945,313.21535177,-73.9760362046,0.0137467880641
SEED SPROUTS (CHEMICAL FREE),0,Vegetables,69.0,24.0,11.4208186587,11.0,0.00302013842486,1229.6358945,313.21535177,-94.3885828066,0.00412403641923
SEEDS SPROUTS,NGS,Fresh vegetables,694.0,177.0,9.01166570138,24.0,0.030376464737,1229.6358945,313.21535177,-43.5605285186,0.0304147685918
SELAMLIQUE TURKISH COFFE CARDAMON,Selamlique,Beverages,88.0,17.6,2.70180507088,26.0,0.00385177074475,1229.6358945,313.21535177,-92.8434099563,0.0030242933741
SELAMLIQUE TURKISH COFFE MASTIC,Selamlique,Beverages,44.0,8.8,0.0,24.0,0.00192588537238,1229.6358945,313.21535177,-96.4217049781,0.00151214668705
SESAME SEEDS (ORGANIC) - EGYPTIAN,NGS,Seeds,462.487713,143.487713,61.7005360066,7.0,0.0202431436675,1229.6358945,313.21535177,-62.3882390658,0.0246561897552
SHAMPO WITH TEA TREE OIL / 473ML,"Tea Tree Therapy, Inc.",Cosmetics,1306.25,228.0,5.40602681733,39.0,0.0571747219924,1229.6358945,313.21535177,6.23063346186,0.0391783459827
SHAMPOO (NATURAL),0,Cosmetics,157.0,37.0,0.0,17.0,0.00687190916961,1229.6358945,313.21535177,-87.2319927629,0.00635788947965
SHAMPOO (NORMAL HAIR),0,Cosmetics,630.0,126.0,19.351283717,11.0,0.0275751769226,1229.6358945,313.21535177,-48.7653212777,0.021651191201
SHAMPOO WITH TEA TREE OIL,0,Cosmetics,1240.0,265.0,33.3521432163,8.0,0.0542749514033,1229.6358945,313.21535177,0.842859707332,0.0455362354624
SHAMSY BREAD (WHOLE GRAIN),NGS,Bread,2434.312637,858.312637,14.7936195021,22.0,0.10655016135,1229.6358945,313.21535177,97.9701997877,0.14748802392
SHASTA CHIPOTLE LIME CHIPS,Lundberg Family Farms,Snacks,280.0,70.0,0.0,4.0,0.0122556341878,1229.6358945,313.21535177,-77.229031679,0.0120284395561
SHEA BUTTER,Nefertari,Cosmetics,480.0,122.0,6.504108944,22.0,0.0210096586077,1229.6358945,313.21535177,-60.9640543068,0.0209638517978
SHEA BUTTER BALM (FOR HAIR),0,Cosmetics,900.0,336.0,16.2308065239,10.0,0.0393931098895,1229.6358945,313.21535177,-26.8076018253,0.0577365098693
SHEA BUTTER SOAP,Nefertari,Cosmetics,135.0,34.5,6.29350704111,18.0,0.00590896648342,1229.6358945,313.21535177,-89.0211402738,0.00592830235265
SHEEP MILK CHEESE,0,cheese,762.058772,138.058772,25.9937023166,11.0,0.0333554054974,1229.6358945,313.21535177,-38.0256565859,0.0237233084884
SHEEP MILK CHEESE,NGS,cheese,1260.0,252.0,16.4423508305,20.0,0.0551503538453,1229.6358945,313.21535177,2.46935744455,0.043302382402
SHINE/SPLIT END HAIR SERUM,0,Cosmetics,60.0,12.0,0.0,17.0,0.00262620732597,1229.6358945,313.21535177,-95.1205067884,0.00206201820962
SHORT BLACK AUBERGINE,Kheir Misr,Fresh vegetables,142.4,36.64,9.0236881072,39.0,0.00623286538696,1229.6358945,313.21535177,-88.419336111,0.00629602893336
SHORT GRAIN BROWN RICE,Lundberg,Grains & Cereal,1017.6,153.6,8.00597388923,45.0,0.0445404762484,1229.6358945,313.21535177,-17.2437951305,0.0263938330831
SHORT GRAIN BROWN RICE ( ECO FARMED ) - ORGANIC / 907G,Lundberg Family Farms,Rice,4417.0,944.5,10.0538871275,40.0,0.193332629313,1229.6358945,313.21535177,259.212025264,0.162298016582
SHORT GRAIN BROWN RICE ( ORGANIC ) - ECO FARMED,0,Rice,4130.891777,800.891777,17.5130179124,11.0,0.180809637459,1229.6358945,313.21535177,235.944306399,0.137621119009
SHORT WHITE AUBERGINE,Kheir Misr,Fresh vegetables,83.94,24.3,7.98046990988,37.0,0.00367406404903,1229.6358945,313.21535177,-93.1735889969,0.00417558687447
SHOYU SOY SAUCE (ORGANIC),0,Sauces,1170.63431,304.38431,16.2220349992,11.0,0.0512388066825,1229.6358945,313.21535177,-4.79829718394,0.0523038324951
SILVER BEET,Kheir Misr,Fresh vegetables,100.3,20.4,3.77973004682,39.0,0.00439014324657,1229.6358945,313.21535177,-91.8431138479,0.00350543095635
SILVER BEET,NGS,Fresh vegetables,18.75,3.75,0.0,23.0,0.000820689789364,1229.6358945,313.21535177,-98.4751583714,0.000644380690505
SILVER BEET (CHEMICAL FREE),0,Vegetables,7.0,2.0,0.0,11.0,0.000306390854696,1229.6358945,313.21535177,-99.430725792,0.000343669701603
SILVER BEET / 250G,NGS,Fresh Produce,12.24,2.82,0.0,44.0,0.000535746294497,1229.6358945,313.21535177,-99.0045833848,0.00048457427926
SIXTH OF OCTOBER,Freight,Delivery,3080.0,2080.0,8.56331471215,39.0,0.134811976066,1229.6358945,313.21535177,150.480651531,0.357416489667
SIXTH OF OCTOBER,Freight,General,4249.653184,4249.653184,18.3668710747,11.0,0.186007838744,1229.6358945,313.21535177,245.602564386,0.73023852083
SIXTH OF OCTOBER - FIFTH SETTLEMENT,Freight,General,30.0,30.0,0.0,45.0,0.00131310366298,1229.6358945,313.21535177,-97.5602533942,0.00515504552404
SIXTH OF OCTOBER - FIFTH SETTLEMENT DELIVERY FEE,Freight,General,825.0,825.0,6.42782792301,45.0,0.036110350732,1229.6358945,313.21535177,-32.9069683399,0.141763751911
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,0,620.0,620.0,13.9416388736,21.0,0.0271374757017,1229.6358945,313.21535177,-49.5785701463,0.106537607497
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,General,2552.166146,2552.166146,41.3852419422,12.0,0.111708623828,1229.6358945,313.21535177,107.554623073,0.438551088918
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),0,Cereal,10059.995863,3183.275863,39.0832128613,12.0,0.440327247243,1229.6358945,313.21535177,718.128025378,0.546997732978
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),Alara,Cereal,1300.0,257.56,10.9148399345,23.0,0.0569011587293,1229.6358945,313.21535177,5.72235291898,0.0442577841724
SMELLING FRESH DEODRANT,0,Cosmetics,900.0,180.0,19.2699881804,17.0,0.0393931098895,1229.6358945,313.21535177,-26.8076018253,0.0309302731443
SMOKED HERRIN,sea world,Fish,25.65,5.65,0.0,31.0,0.00112270363185,1229.6358945,313.21535177,-97.914016652,0.000970866907028
SMOKED SALAMON,sea world,Fish,141.075,31.075,0.0,31.0,0.00617486997518,1229.6358945,313.21535177,-88.5270915861,0.00533976798865
SMOKED SALMON,NGS,Sea Food,1567.0,360.8,8.60508863718,11.0,0.0685877813298,1229.6358945,313.21535177,27.4360977108,0.0619980141691
SMOKED SALMON ( FROZEN ),NGS,Fish,1653.0,295.36,10.8626630164,22.0,0.0723520118304,1229.6358945,313.21535177,34.4300379808,0.0507531415327
SMOKED SALMON (FROZEN),0,Fish,555.45,148.05,7.6475134753,17.0,0.0243121143201,1229.6358945,313.21535177,-54.8280915932,0.0254401496611
SNACK BOX ( MINI ),NGS,Accessories,80.0,20.0,0.0,19.0,0.00350160976795,1229.6358945,313.21535177,-93.4940090511,0.00343669701603
SNACK TUBES ( DOUBLE ),NGS,Accessories,70.0,17.5,0.0,19.0,0.00306390854696,1229.6358945,313.21535177,-94.3072579197,0.00300710988902
SOREL,NGS,Fresh vegetables,12.5,2.5,0.0,23.0,0.000547126526243,1229.6358945,313.21535177,-98.9834389142,0.000429587127003
"SORGHUM FLOUR (WHITE, SWEET)",0,Baking products,84.0,24.0,0.0,10.0,0.00367669025635,1229.6358945,313.21535177,-93.1687095037,0.00412403641923
SOVITAL MIX BREAD,NGS,Bread,34.0,11.0,0.0,5.0,0.00148818415138,1229.6358945,313.21535177,-97.2349538467,0.00189018335882
SOY LECITHIN / 453G,Bob's Red Mill,Soy Products,341.55,44.55,0.0,41.0,0.0149496852031,1229.6358945,313.21535177,-72.2234848927,0.0076552426032
SOY LECITIHIN GRANULES,0,Food supplements,432.0,87.0,16.6529039576,9.0,0.018908692747,1229.6358945,313.21535177,-64.8676488762,0.0149496320197
SOY LECITIHIN GRANULES / 453G,Bob's Red Mill,Food supplements,2400.1,347.26,6.41756074034,38.0,0.105052670051,1229.6358945,313.21535177,95.1878609545,0.0596713702893
SOY MILK,NGS,Non-dairy milk,237.6,47.52,1.20588820523,24.0,0.0103997810108,1229.6358945,313.21535177,-80.6772068819,0.00816559211008
SOY MILK ( BANANA ),NGS,Non-dairy milk,54.0,10.5,0.0,19.0,0.00236358659337,1229.6358945,313.21535177,-95.6084561095,0.00180426593341
