Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
751006,Vegan Burger Patties- gluten free,<p>4 patties</p>,Vegan Restaurant,Prepared food,"10%, Burger Patties, Vegan",true,Title,Default Title,,,,,751006,0,shopify,4,deny,manual,90.00,100.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0027.jpg?v=1447336479,,false,,,,,,,,,,,,,,,,,kg
751005,Melting Vegan Cheese,"",Vegan Restaurant,cheese,"10%, Melting cheese, Vegan cheese",true,Title,Default Title,,,,,751005,0,shopify,4,deny,manual,72.00,80.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0018.jpg?v=1447336415,,false,,,,,,,,,,,,,,,,,kg
751008,Kale Chips - organic,,Vegan Restaurant,Snacks,"Chips, Eyes, Healthy Snack, Heart, Kale, Vitamine C, Vitamine E, Vitamine K, Weight control",true,Title,Default Title,,,,,751008,0,shopify,0,deny,manual,30.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
751002,Flax Crackers - gluetn free,"",Vegan Restaurant,Snacks,"10%, Healthy Snack, Linseed, Whole grain",true,Title,Default Title,,,,,751002,0,shopify,0,deny,manual,27.00,30.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0021.jpg?v=1447336192,,false,,,,,,,,,,,,,,,,,kg
751004,Buns - gluten free,<p>4 buns</p>,Vegan Restaurant,Bread,"Sweet snack, Vegan",true,Title,Default Title,,,,,751004,0,shopify,20,deny,manual,50.00,50.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0002.jpg?v=1447336362,,false,,,,,,,,,,,,,,,,,kg
281158,Yellow Mustard,255 gr,Hv,Spices,"Organic, Stone milled",true,Title,Default Title,,,,,281158,0,shopify,19,deny,manual,25.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0037.jpg?v=1446989331,,false,,,,,,,,,,,,,,,,,kg
281148,Tricolor Quinoa Grain,453 gr,Hv,Grains,"gluten free, High performance, Super food, Weight loss",true,Title,Default Title,,,,,281148,0,shopify,6,deny,manual,105.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
281156,Tea Tree Therapy Water Soluble Oil,56 gr,Hv,Cosmetics,"All natural, Antiseptic, Body products, Cosmetics, Disinfectant, Skin care",true,Title,Default Title,,,,,281156,0,shopify,11,deny,manual,65.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0042.jpg?v=1447336887,,false,,,,,,,,,,,,,,,,,kg
281154,Shasta Chipotle Lime Chips,170 gr,Hv,Snacks,"Healthy Snack, High performance, Highly nutritious",true,Title,Default Title,,,,,281154,0,shopify,16,deny,manual,40.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
281151,Museli,453 gr,Hv,Cereal,"Healthy fats, Healthy Snack, Multi whole grain, Oats, Vegan protein, Weight control",true,Title,Default Title,,,,,281151,0,shopify,11,deny,manual,70.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
281159,Medical Manuka Honey Maple Lemon,198 gr,Hv,Honey,"Heartburn, Indigestion, Natural healing",true,Title,Default Title,,,,,281159,0,shopify,5,deny,manual,200.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0048.jpg?v=1446996100,,false,,,,,,,,,,,,,,,,,kg
281157,Medical Manuka Honey Ginger Peach,198 gr,Hv,Honey,"Heartburn, Indigestion, Natural healing",true,Title,Default Title,,,,,281157,0,shopify,4,deny,manual,200.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0051.jpg?v=1446996089,,false,,,,,,,,,,,,,,,,,kg
281152,Granola Natural Cereal,340 gr,Hv,Cereal,"Healthy Snack, Natural healthy fats, Oats, Vegan protein, Weight control, Whole grain",true,Title,Default Title,,,,,281152,0,shopify,0,deny,manual,55.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Granola_Natural_Cereal.jpg?v=1446988857,,false,,,,,,,,,,,,,,,,,kg
281149,Granola Apple Blueberry,340 gr,Hv,Cereal,"Healthy fats, Healthy Snack, Oats, Vegan protein, Weight control, Whole grain",true,Title,Default Title,,,,,281149,0,shopify,1,deny,manual,65.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/1671c124_appleblueberrygranola_f_1800_1.jpg?v=1446987047,,false,,,,,,,,,,,,,,,,,kg
281155,Granola Apple Cinnamon,340 gr,Hv,Cereal,"Healthy Snack, Natural healthy fats, Oats, Vegan protein, Weight control, Whole grain",true,Title,Default Title,,,,,281155,0,shopify,0,deny,manual,50.00,,true,false,,https://cdn.shopify.com/s/files/1/0106/4982/products/Granola_Apple_Cinnamon.jpg?v=1446988860,,false,,,,,,,,,,,,,,,,,kg
281147,Golden Flaxseeds Meal,453 gr,Hv,Seeds,"Digestion aid, Healing properties, Highly nutritious, Linseed meal",true,Title,Default Title,,,,,281147,0,shopify,5,deny,manual,45.00,,true,false,,https://cdn.shopify.com/s/files/1/0106/4982/products/Golden_Flax_Seeds_7a8b73b9-715c-4370-a902-e2aefe74d794.jpg?v=1450797932,,false,,,,,,,,,,,,,,,,,kg
281150,Golden Flaxseeds,115g,Hv,Seeds,"Digestion aid, Healing properties, Highly nutritious, Linseed meal",true,Title,Default Title,,,,,281150,0,shopify,7,deny,manual,50.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Golden_Flax_Seeds_5198f778-e3aa-46a8-b2e7-4bef2a2ebb87.jpg?v=1450797889,,false,,,,,,,,,,,,,,,,,kg
281153,Chia Seeds,<p>453 gr</p>,Hv,Seeds,"Egg substitute, High performance, Pectin substitute, Super food, Weight loss",true,Title,Default Title,,,,,281153,0,shopify,22,deny,manual,125.00,,true,false,,https://cdn.shopify.com/s/files/1/0106/4982/products/chia_seeds_abca85af-ae98-43c1-8a18-aa5e5d41cc0f.jpg?v=1450797275,,false,,,,,,,,,,,,,,,,,kg
631007,Nutrition Bar With Peanut Butter,1 Bar,Proten nutrition,Snacks,"gluten free, Healthy fats, Healthy snacks, High performance, Highly nutritious, Weight control",true,Title,Default Title,,,,,631007,0,shopify,0,deny,manual,20.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/DSC_0015.jpg?v=1447337294,,false,,,,,,,,,,,,,,,,,kg
901002,Healthy Christmas Pack (Gluten Free),"<p class=""MsoNormal"">Whole Wheat Waffles 6 pieces</p>
<p class=""MsoNormal"">Cinnamon Raisin Bread Mix (Gluten Free) 623g</p>
<p class=""MsoNormal"">Vanilla Cake Mix (Gluten Free)  539g</p>
<p class=""MsoNormal"">Cinnamon Raisins Almond Butter  350g</p>
<p class=""MsoNormal"">Raw Organic Honey 250g</p>
<p class=""MsoNormal"">Mixed Nuts with Dried Fruits 250g</p>
<p class=""MsoNormal"">Cookies with Wheat Germ  50g</p>
<p> </p>
<p class=""MsoNormal"">Spelt Bread Loaf 1 Loaf</p>",NGS,Bundles,"Cookies, Dried fruits, honey, Nuts, Promotions",true,Title,Default Title,,,,,901002,0,,2,deny,manual,405.00,300.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Healthy_Christmas_Pack.jpg?v=1450624699,,false,,,,,,,,,,,,,,,,,kg
20023,Red grapes (imported),<p>Price per 500 gm</p>,Agrovate,Fruits,Fresh,true,Title,Default Title,,,,,20023,0,shopify,0,deny,manual,14.40,16.00,true,false,"",,,false,,,,,,,,,,,,,,,,,kg
771017,Swiss Chard - chemical free (aquaponic),100 g,Napta Concept,Vegetables,"Aquaponics, Cabbage family, Chemical free, Fresh, Greens",false,Title,Default Title,,,,,771017,0,shopify,0,deny,manual,9.00,10.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771019,Rosemery - chemical free (aquaponic),500 g,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771019,0,shopify,0,deny,manual,5.40,6.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771008,Romain - chemical free (aquaponic),250 g,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Khaas, Lettuce",false,Title,Default Title,,,,,771008,0,shopify,0,deny,manual,4.50,5.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Romain.jpg?v=1446987391,,false,,,,,,,,,,,,,,,,,kg
771010,Parsely - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771010,0,shopify,1,deny,manual,6.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771004,Oakleaf - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771004,0,shopify,0,deny,manual,5.40,6.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Oakleaf.jpg?v=1446987568,,false,,,,,,,,,,,,,,,,,kg
771009,Mixed baby leaf - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771009,0,shopify,0,deny,manual,12.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771013,Mint - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771013,0,shopify,0,deny,manual,6.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771001,Lolla Rossa - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771001,0,shopify,0,deny,manual,4.50,5.00,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Lolla_Rossa.jpg?v=1446988606,,false,,,,,,,,,,,,,,,,,kg
771002,Lolla Bionda - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771002,0,shopify,0,deny,manual,4.50,5.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771016,Kale - chemical free (aquaponic),100 g,Napta Concept,Vegetables,"Aquaponics, Cabbage, Chemical free, Fresh, Greens",false,Title,Default Title,,,,,771016,0,shopify,0,deny,manual,12.60,14.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771007,Ice Berg - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771007,0,shopify,0,deny,manual,4.50,5.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771014,Green basil - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771014,0,shopify,0,deny,manual,6.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771006,Endive - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens",false,Title,Default Title,,,,,771006,0,shopify,0,deny,manual,5.40,6.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771015,Dill - chemical free (aquaponic),100 g,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771015,0,shopify,0,deny,manual,5.40,6.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771012,Coriander - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771012,0,shopify,0,deny,manual,6.00,,true,false,,https://cdn.shopify.com/s/files/1/0106/4982/products/coriander_2e60581f-593b-4bc9-9297-f8f67311bf6a.jpg?v=1450797424,,false,,,,,,,,,,,,,,,,,kg
771018,Chives - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, Onion family",false,Title,Default Title,,,,,771018,0,shopify,0,deny,manual,6.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771011,Celery - chemical free (aquaponic),100 g,Napta Concept,Herbs,"Aquaponics, Chemical free, Fresh, Greens, herbs",false,Title,Default Title,,,,,771011,0,shopify,0,deny,manual,6.00,,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771005,Butter Head - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771005,0,shopify,0,deny,manual,5.40,6.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
771020,Broccoli - chemical free (aquaponic),,Napta Concept,General,"Aquaponics, Cabbage, Chemical free, Fresh, Vegetable",false,Title,Default Title,,,,,771020,0,shopify,0,deny,manual,14.00,,true,false,,https://cdn.shopify.com/s/files/1/0106/4982/products/Broccoli_6c1e28ae-0696-4a47-972d-b5f49952e6ab.jpg?v=1450797174,,false,,,,,,,,,,,,,,,,,kg
771003,Batavia - chemical free (aquaponic),Per piece,Napta Concept,Vegetables,"Aquaponics, Chemical free, Fresh, Greens, Lettuce",false,Title,Default Title,,,,,771003,0,shopify,0,deny,manual,5.40,6.00,true,false,,,,false,,,,,,,,,,,,,,,,,kg
761011,Vegan Lip Balm - Watermelon,"<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Weight: 7g</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Description:</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Vegan Lip Balm is a softening blend that provides</span><span lang=""FR"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: FR;""> extra moisturising</span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> &amp; healing properties. It guarantees you having adorable lips around the clock.</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">100 % Natural Product -</span><span lang=""PT"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: PT;""> No Parabens</span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> - </span><span lang=""PT"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: PT;"">No Sulfates</span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> - No Phthalates - No Petroleum – No Animal Testing - No Cruelty</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span lang=""DE"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: DE;"">Ingredients: </span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Sunflower Oil, Hemp Oil, A</span><span lang=""PT"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: PT;"">vocado </span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Oil, Jojoba Oil, Cocoa Butter, Shea Butter, Vitamin E, Candelilla Wax, Natural Flavoring Oils, S</span><span lang=""NL"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: NL;"">weet </span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">A</span><span lang=""NL"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: NL;"">lmond </span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Oil, Lip Smacking S</span><span lang=""NL"" style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi; mso-ansi-language: NL;"">weet.</span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""></span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Health Benefits:</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default"" style=""margin-left: .5in; text-indent: -.25in; mso-list: l0 level1 lfo1;""><!--[if !supportLists]--><span style=""font-family: Symbol; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol;"">·<span style=""font-stretch: normal; font-size: 7pt; font-family: 'Times New Roman';"">         </span></span><!--[endif]--><span dir=""LTR""></span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Natural lip moisturizer giving long lasting hydration </span></p>
<p class=""Default"" style=""margin-left: .5in; text-indent: -.25in; mso-list: l0 level1 lfo1;""><!--[if !supportLists]--><span style=""font-family: Symbol; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol;"">·<span style=""font-stretch: normal; font-size: 7pt; font-family: 'Times New Roman';"">         </span></span><!--[endif]--><span dir=""LTR""></span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Prevents chapping and drying of lips </span></p>
<p class=""Default"" style=""margin-left: .5in; text-indent: -.25in; mso-list: l0 level1 lfo1;""><!--[if !supportLists]--><span style=""font-family: Symbol; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol;"">·<span style=""font-stretch: normal; font-size: 7pt; font-family: 'Times New Roman';"">         </span></span><!--[endif]--><span dir=""LTR""></span><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Combination of natural oils and butters delicately &amp; deeply nourishing for lips</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Storage:</span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Keep in a cool dry place. </span></p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;""> </span></p>
<p> </p>
<p class=""Default""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-hansi-theme-font: minor-bidi; mso-bidi-theme-font: minor-bidi;"">Origin: Egypt </span></p>",Cuddly Brand,Cosmetics,"Body care, Chemical free, Cosmetics, Lip balm, Vegan",true,Title,Default Title,,,,,761011,0,shopify,3,deny,manual,50.00,,true,false,"",https://cdn.shopify.com/s/files/1/0106/4982/products/Cb_Natural_vegan_Lip_Balm_923c4c76-7985-4eff-9375-743c9d1c73cd.jpg?v=1446985300,,false,,,,,,,,,,,,,,,,,kg
