Product,Brand,Type,Revenue,Gross Profit,CMGR,Period,%Total Revenue,Average Revenue,Average Gross Profit,% Variation from Average,%Total Gross Profit
RED GRAPES,NGS,Fresh vegetables,213.15,51.45,4.75030969064,35.0,0.00906610450068,1251.23198091,318.640369211,-82.9647896432,0.00859325703701
RED GRAPES ( CHEMICAL FREE ),NGS,Fresh fruits,87.5,17.5,2.02863334002,22.0,0.00372171777532,1251.23198091,318.640369211,-93.0068923002,0.0029228765432
RED GRAPES ( IMPORTED ),NGS,Fresh fruits,955.0,180.5,10.4546450138,23.0,0.0406198911478,1251.23198091,318.640369211,-23.6752245333,0.0301473837742
RED GRAPES (IMPORTED),0,Fruits,100.0,100.0,0.0,12.0,0.00425339174322,1251.23198091,318.640369211,-92.0078769145,0.0167021516754
RED GRAPES (IMPORTED),NGS,Fruits,1246.462016,314.502016,1.57148346126,11.0,0.053016912471,1251.23198091,318.640369211,-0.381221467046,0.0525286037346
RED GRAPES (LOCAL),0,Fruits,132.0,-4.0,16.763122122,11.0,0.00561447710106,1251.23198091,318.640369211,-89.4503975271,-0.000668086067018
RED GRAPES - SEEDLESS(CHEMICAL FREE),NGS,Fresh fruits,1919.0,594.51,12.2028156697,21.0,0.0816225875525,1251.23198091,318.640369211,53.3688420111,0.0992959619257
RED GRAPES - SEEDLESS(ORGANIC),0,Fruits,1507.15,440.2,7.57837424906,10.0,0.064104993658,1251.23198091,318.640369211,20.4532830834,0.0735228716753
RED ICEBERG,NGS,Fresh vegetables,162.5,31.46,7.60363754581,35.0,0.00691176158274,1251.23198091,318.640369211,-87.012799986,0.00525449691709
RED ICEBERG LETTUCE,NGS,Fresh vegetables,180.0,67.49,6.75421995992,24.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.0112722821658
RED ICEBERG LETTUCE (CHEMICAL FREE),0,Vegetables,14.0,14.0,0.0,11.0,0.000595474844051,1251.23198091,318.640369211,-98.881102768,0.00233830123456
RED ONION,NGS,General,11.11803,7.11803,0.0,5.0,0.000472893370029,1251.23198091,318.640369211,-99.1114333577,0.0011888641669
RED ONION,NGS,Vegetables,260.935182,121.885182,36.0614639125,10.0,0.0110985954864,1251.23198091,318.640369211,-79.1457390811,0.0203574479675
RED ONION ( CHEMICAL FREE ),NGS,Chemical free vegetables,732.0,147.61,15.488633701,25.0,0.0311348275604,1251.23198091,318.640369211,-41.497659014,0.0246540460881
RED ONION (CHEMICAL FREE),0,Vegetables,165.0,37.5,0.0,11.0,0.00701809637632,1251.23198091,318.640369211,-86.8129969089,0.00626330687829
RED ONIONS,Kheir Misr,Fresh vegetables,460.3,116.32,7.89707610338,39.0,0.0195783621941,1251.23198091,318.640369211,-63.2122574374,0.0194279428289
RED ONIONS ( CHEMICAL FREE ),NGS,Fresh vegetables,35.0,8.19,0.814619481877,19.0,0.00148868711013,1251.23198091,318.640369211,-97.2027569201,0.00136790622222
RED PEARS (AMERICAN) - IMPORTED,NGS,Fruits,36.0,9.0,0.0,11.0,0.00153122102756,1251.23198091,318.640369211,-97.1228356892,0.00150319365079
RED PLUM ( CHEMICAL FREE ),NGS,Chemical free fruits,120.0,26.0,7.2481970987,23.0,0.00510407009187,1251.23198091,318.640369211,-90.4094522974,0.00434255943561
RED PLUM / 500G,NGS,Fresh Produce,52.0,12.0,0.0,45.0,0.00221176370648,1251.23198091,318.640369211,-95.8440959955,0.00200425820105
RED PLUMS,Kheir Misr,Fresh fruits,1904.78,346.79,12.3928908222,39.0,0.0810177552466,1251.23198091,318.640369211,52.2323621083,0.0579213917953
RED PLUMS ( IMPORTED ),NGS,Fresh vegetables,1373.0,262.23,9.8870615453,23.0,0.0583990686345,1251.23198091,318.640369211,9.73184996417,0.0437980523385
RED PLUMS (IMPORTED),0,Fruits,75.0,75.0,0.0,12.0,0.00319004380742,1251.23198091,318.640369211,-94.0059076859,0.0125266137566
RED PLUMS (IMPORTED),NGS,Fruits,1448.424896,544.754896,12.7477097325,11.0,0.0616071849333,1251.23198091,318.640369211,15.7599004896,0.0909857889893
RED PLUMS (LOCAL),NGS,Fruits,152.0,-9.2,12.4038792605,11.0,0.0064651554497,1251.23198091,318.640369211,-87.85197291,-0.00153659795414
RED QUINOA,NGS,Grains,2434.0,514.0,6.77888867275,19.0,0.10352755503,1251.23198091,318.640369211,94.5282759015,0.0858490596118
RED RADISH,NGS,Vegetable,10.0,5.0,0.0,5.0,0.000425339174322,1251.23198091,318.640369211,-99.2007876914,0.000835107583772
RED RADISH (CHEMICAL FREE),0,Vegetables,165.0,43.62,0.308671336238,11.0,0.00701809637632,1251.23198091,318.640369211,-86.8129969089,0.00728547856083
RED RADISH(CHEMICAL FREE),0,Chemical free vegetables,154.0,35.0,13.2116009873,18.0,0.00655022328457,1251.23198091,318.640369211,-87.6921304483,0.0058457530864
RED RADISH(CHEMICAL FREE),0,Vegetables,5.5,5.5,0.0,12.0,0.000233936545877,1251.23198091,318.640369211,-99.5604332303,0.000918618342149
RED ROMAINE,NGS,Fresh vegetables,231.82,49.84,7.75068916983,35.0,0.00986021273914,1251.23198091,318.640369211,-81.4726602632,0.00832435239504
RED ROMAINE (CHEMICAL FREE),0,Vegetables,69.2,21.7,7.8943298267,11.0,0.00294334708631,1251.23198091,318.640369211,-94.4694508248,0.00362436691357
RED ROMAINE / 500G,NGS,Fresh Produce,130.24,30.08,4.72941228206,45.0,0.00553961740638,1251.23198091,318.640369211,-89.5910588934,0.00502400722397
RED SUCRINE LETTUCE,NGS,Fresh vegetables,149.98,29.02,5.25221357182,35.0,0.00637923693649,1251.23198091,318.640369211,-88.0134137963,0.00484696441621
RED SUPERBERRY JUICE,0,Beverages,256.5,49.42,14.4712188071,11.0,0.0109099498214,1251.23198091,318.640369211,-79.5002042856,0.008254203358
RED SUPERBERRY JUICE,Berry company,Juices,387.0,88.0,10.6251750312,25.0,0.0164606260463,1251.23198091,318.640369211,-69.070483659,0.0146978934744
RED SWISS CHARD (CHEMICAL FREE),0,Vegetables,77.0,17.5,0.0,11.0,0.00327511164228,1251.23198091,318.640369211,-93.8460652242,0.0029228765432
RED SWISS CHARD(CHEMICAL FREE),0,Chemical free vegetables,76.8,17.3,5.87157223335,18.0,0.0032666048588,1251.23198091,318.640369211,-93.8620494703,0.00288947223985
RED WATERMELON (SEEDLESS),NGS,Fruits,330.0,96.88,12.3495464279,8.0,0.0140361927526,1251.23198091,318.640369211,-73.6259938178,0.0161810445432
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Beef,3408.61327,874.57327,16.1128478394,10.0,0.144981675385,1251.23198091,318.640369211,172.420568048,0.146072554068
RIB EYE STEAK ( CHEMICAL FREE ) - FROZEN,NGS,Chemical free beef,497.0,101.15,6.46415273089,20.0,0.0211393569638,1251.23198091,318.640369211,-60.279148265,0.0168942264197
RIB EYE STEAK (WHOLE SALE),NGS,Whole sale,554.19,101.79,0.0,47.0,0.0235718717018,1251.23198091,318.640369211,-55.7084530724,0.0170011201904
RICE AND ALMOND MILK ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.67755007993,27.0,0.00925112704151,1251.23198091,318.640369211,-82.617132289,0.00726543597882
RICE BRAN (GLUTEN FREE),0,Food supplements,260.0,72.5,8.68669042425,11.0,0.0110588185324,1251.23198091,318.640369211,-79.2204799777,0.0121090599647
RICE CHIPS ( SANTA FE BARBECUE ),0,Snacks,745.640884,141.640884,11.8913148048,8.0,0.0317150277942,1251.23198091,318.640369211,-40.4074627748,0.0236570752801
RICE CHIPS ( SANTA FE BARBECUE ),NGS,Snacks,530.0,82.0,15.4370783778,18.0,0.0225429762391,1251.23198091,318.640369211,-57.6417476468,0.0136957643739
RICE CHIPS ( SEA SALT ),0,Snacks,898.320442,178.320442,31.7707115253,9.0,0.0382090875077,1251.23198091,318.640369211,-28.205124573,0.0297833506912
RICE CHIPS ( SEA SALT ),NGS,Snacks,472.0,56.0,13.87144781,19.0,0.020076009028,1251.23198091,318.640369211,-62.2771790364,0.00935320493825
RICE MILK (ORIGINAL),0,Non-dairy milk,217.0,56.0,12.9324181472,16.0,0.0092298600828,1251.23198091,318.640369211,-82.6570929044,0.00935320493825
RICE MILK EXTRA CALCIUM ( ORGANIC ),NGS,Non-dairy milk,217.5,43.5,0.67755007993,27.0,0.00925112704151,1251.23198091,318.640369211,-82.617132289,0.00726543597882
RICE MILK WITH CACAO ( ORGANIC ),NGS,Non-dairy milk,290.75,58.75,3.70941036371,27.0,0.0123667364934,1251.23198091,318.640369211,-76.7629021289,0.00981251410932
ROCKET ( AQUAPONIC ),Bustan,Aquaponic vegetables,6.25,1.25,0.0,23.0,0.000265836983952,1251.23198091,318.640369211,-99.5004923072,0.000208776895943
ROLAND WILD RICE,0,Rice,56.25,11.25,0.0,11.0,0.00239253285556,1251.23198091,318.640369211,-95.5044307644,0.00187899206349
ROLAND WILD RICE,Roland,Rice,562.5,112.5,11.5883992508,21.0,0.0239253285556,1251.23198091,318.640369211,-55.044307644,0.0187899206349
ROLLED OATS (GLUTEN FREE),0,Cereal,3430.8,674.55,14.3535844593,9.0,0.145925363927,1251.23198091,318.640369211,174.193758818,0.112664364127
ROMAINE LETTUCE ( AQUAPONIC ),Bustan,Aquaponic vegetables,18.0,4.5,4.68393817273,24.0,0.00076561051378,1251.23198091,318.640369211,-98.5614178446,0.000751596825395
ROMANESCO BROCCOLI,NGS,Fresh vegetables,33.52,33.52,0.0,39.0,0.00142573691233,1251.23198091,318.640369211,-97.3210403417,0.00559856124161
ROQUETTE,NGS,Fresh vegetables,857.25,233.25,21.8293497632,24.0,0.0364622007188,1251.23198091,318.640369211,-31.4875248494,0.038957768783
ROQUETTE (CHEMICAL FREE),0,Vegetables,939.609262,363.289262,19.289228319,11.0,0.0399652627685,1251.23198091,318.640369211,-24.905271258,0.0606771235598
ROSAMARRY(CHEMICAL FREE),0,Chemical free vegetables,33.0,7.5,2.41375960288,17.0,0.00140361927526,1251.23198091,318.640369211,-97.3625993818,0.00125266137566
ROSE WATER,Nefertari,Cosmetics,32.0,8.0,3.3557783007,21.0,0.00136108535783,1251.23198091,318.640369211,-97.4425206126,0.00133617213404
ROSEMARY,0,Herbs,348.876845,84.876845,17.8660523119,11.0,0.0148390989193,1251.23198091,318.640369211,-72.1173331307,0.0141762593892
ROSEMARY,Kheir Misr,Fresh vegetables,176.46,52.66,7.2054671654,39.0,0.00750553507009,1251.23198091,318.640369211,-85.8970996033,0.00879535307229
ROSEMARY,NGS,Fresh vegetables,161.5,40.7,4.03485220953,24.0,0.00686922766531,1251.23198091,318.640369211,-87.0927212169,0.0067977757319
ROSEMARY,NGS,Herb,6.0,2.25,0.0,5.0,0.000255203504593,1251.23198091,318.640369211,-99.5204726149,0.000375798412697
ROSEMARY,Tropical Heat,Herbs,140.0,40.0,10.0694171252,24.0,0.00595474844051,1251.23198091,318.640369211,-88.8110276803,0.00668086067018
ROSEMARY(CHEMICAL FREE),0,Chemical free vegetables,27.5,6.25,9.35324295605,18.0,0.00116968272939,1251.23198091,318.640369211,-97.8021661515,0.00104388447972
ROSEMARY(CHEMICAL FREE),0,Herbs,0.0,0.0,,1.0,0.0,1251.23198091,318.640369211,-100.0,0.0
ROSEMERY (CHEMICAL FREE),0,Herb,45.0,16.0,20.1022169187,11.0,0.00191402628445,1251.23198091,318.640369211,-96.4035446115,0.00267234426807
ROTINI ( GLUTEN FREE ) - ITALIAN,0,Pasta,174.0,48.0,0.0,11.0,0.00740090163321,1251.23198091,318.640369211,-86.0937058312,0.00801703280421
ROTINI ( GLUTEN FREE ) - ITALIAN,NGS,Pasta,634.75,220.75,12.2023204808,27.0,0.0269984040901,1251.23198091,318.640369211,-49.2699987147,0.0368699998235
ROYAL GOAT MILK FACIAL SOAP,0,Cosmetics,110.0,22.0,4.16160106506,17.0,0.00467873091755,1251.23198091,318.640369211,-91.2086646059,0.0036744733686
RUBY CHARD ( COLORED BEETS ),NGS,Fresh vegetables,25.0,5.0,0.0,22.0,0.00106334793581,1251.23198091,318.640369211,-98.0019692286,0.000835107583772
RUBY CHARD (CHEMICAL FREE) - COLORED BEETS,0,Vegetables,8.0,3.0,0.0,8.0,0.000340271339458,1251.23198091,318.640369211,-99.3606301532,0.000501064550263
RUBY CHARD (SILVER BEET ) - ( AQUAPONIC ),Bustan,Aquaponic vegetables,45.0,9.0,0.0,23.0,0.00191402628445,1251.23198091,318.640369211,-96.4035446115,0.00150319365079
RUCOLA,Kheir Misr,Fresh vegetables,634.82,82.02,10.0051617951,40.0,0.0270013814643,1251.23198091,318.640369211,-49.2644042285,0.0136991048042
RUSTICA GARLIC & PARSLEY,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00114841577067,1251.23198091,318.640369211,-97.8421267669,0.00100212910053
RUSTICA OLIVES OIL & SALT,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00114841577067,1251.23198091,318.640369211,-97.8421267669,0.00100212910053
RUSTICA TOMATO & OREGANO,Rustica,Snacks,27.0,6.0,0.0,25.0,0.00114841577067,1251.23198091,318.640369211,-97.8421267669,0.00100212910053
RYE BREAD (LOAF),0,Bread,816.0,347.2,14.3111734175,16.0,0.0347076766247,1251.23198091,318.640369211,-34.7842756222,0.0579898706171
RYE FLOUR DARK (ORGANIC),0,Baking products,120.0,18.0,0.0,4.0,0.00510407009187,1251.23198091,318.640369211,-90.4094522974,0.00300638730158
RYE FLOUR LIGHT,0,Baking products,1605.0,288.75,29.4138056636,8.0,0.0682669374787,1251.23198091,318.640369211,28.2735755226,0.0482274629628
RYE MIX BREAD,NGS,Bread,238.0,84.0,11.1724299016,8.0,0.0101230723489,1251.23198091,318.640369211,-80.9787470565,0.0140298074074
SAFAGA RED SEA SALT WITH LAVENDER,Nefertari,Cosmetics,70.0,18.0,0.0,17.0,0.00297737422026,1251.23198091,318.640369211,-94.4055138401,0.00300638730158
SAGE,NGS,Fresh vegetables,445.55,102.63,11.6348188492,38.0,0.0189509869119,1251.23198091,318.640369211,-64.3910955925,0.0171414182645
SAGE ( AQUAPONIC ),Bustan,Aquaponic vegetables,5.0,1.5,0.0,23.0,0.000212669587161,1251.23198091,318.640369211,-99.6003938457,0.000250532275132
SAGE (CHEMICAL FREE),0,Herbs,480.076737,140.736737,13.6942806475,11.0,0.0204195442927,1251.23198091,318.640369211,-61.631676274,0.0235060632768
SALAD FLOWERS,0,Vegetables,22.0,22.0,0.0,12.0,0.000935746183509,1251.23198091,318.640369211,-98.2417329212,0.0036744733686
SALAD FLOWERS,NGS,Fresh vegetables,1359.36,297.24,8.62087862381,39.0,0.0578189060007,1251.23198091,318.640369211,8.6417243753,0.0496454756401
SALAD FLOWERS (CHEMICAL FREE),0,Vegetables,110.0,20.0,0.0,11.0,0.00467873091755,1251.23198091,318.640369211,-91.2086646059,0.00334043033509
SALAD SEASONING,0,Herbs,269.788292,53.788292,6.86252495009,11.0,0.0114751529361,1251.23198091,318.640369211,-78.438187633,0.00898380211347
SALAD SEASONING,Tropical Heat,Herbs,128.0,32.0,9.91312225592,22.0,0.00544434143133,1251.23198091,318.640369211,-89.7700824505,0.00534468853614
SALMON STEAK,0,Fish,3100.0,1100.0,5.85676359015,17.0,0.13185514404,1251.23198091,318.640369211,147.755815651,0.18372366843
SALMON STEAK,0,Sea Food,496.0,496.0,0.0,12.0,0.0210968230464,1251.23198091,318.640369211,-60.3590694958,0.0828426723102
SALMON STEAK,NGS,Frozen,250.0,50.0,0.0,24.0,0.0106334793581,1251.23198091,318.640369211,-80.0196922862,0.00835107583772
SALMON STEAK ( FROZEN ),NGS,Fish,4652.8,317.08,15.5950944612,23.0,0.197901811029,1251.23198091,318.640369211,271.857502923,0.0529591825325
SALMON STEAK (FROZEN),0,Sea Food,19878.737459,6718.737459,18.6215869553,11.0,0.845520577738,1251.23198091,318.640369211,1488.73316557,1.12217372108
SALMON STEAK / DEFAULT,sea world,Fish,883.8396,224.1596,6.43570877368,31.0,0.0375931605697,1251.23198091,318.640369211,-29.3624512894,0.0374394763871
SALT & VINEGAR,0,Spices,110.497653,26.497653,11.9251157772,11.0,0.00469989804916,1251.23198091,318.640369211,-91.1688915656,0.00442567819449
SALT & VINEGAR,Tropical Heat,Spices,96.0,24.0,8.48520434801,22.0,0.0040832560735,1251.23198091,318.640369211,-92.3275618379,0.00400851640211
SALTED BISCUITS ( GLUTEN FREE ) - DR SCHAR,Schar,Crackers,1197.5,247.5,8.11461887716,26.0,0.0509343661251,1251.23198091,318.640369211,-4.29432605092,0.0413378253967
SANDWICH BOX,NGS,Accessories,220.0,55.0,7.56905862202,19.0,0.00935746183509,1251.23198091,318.640369211,-82.4173292119,0.00918618342149
SARIS LETTUCE (CHEMICAL FREE),0,Chemical free vegetables,5.6,1.35,0.0,17.0,0.000238189937621,1251.23198091,318.640369211,-99.5524411072,0.000225479047618
SAUSAGE (SOGO2) / 1KG,Kheir Misr,Fresh Beef & Poultry,306.0,51.0,3.64125583807,45.0,0.0130153787343,1251.23198091,318.640369211,-75.5441033583,0.00851809735448
SCANDINAVIAN TWISTED BAGUETTE (TORDU),0,Bread,517.2,133.61,24.7664888878,16.0,0.021998542096,1251.23198091,318.640369211,-58.6647394017,0.0223157448536
SEA SALT ( POTUGESE ) - FINE GRIND / 453G,"Eden Foods, Inc.",Spices,3675.875,890.875,9.51877725742,39.0,0.156349363741,1251.23198091,318.640369211,193.78045447,0.148795293739
SEA SALT ( POTUGESE ) - FINE GRIND 453G,0,Spices,2957.994726,717.994726,20.2247519898,11.0,0.125815103441,1251.23198091,318.640369211,136.406579365,0.119920568158
SEA SALT ( POTUGESE ) - FINE GRIND 453G / 453G,0,Spices,180.0,180.0,0.0,12.0,0.0076561051378,1251.23198091,318.640369211,-85.6141784461,0.0300638730158
SEA SALT (FRENCH - CELTIC) - FINE GRIND,0,Spices,1003.398305,227.148305,28.8583093425,8.0,0.0426784606565,1251.23198091,318.640369211,-19.8071724264,0.0379386544293
SEA SALT / 907G,Bob's Red Mill,Condiments,378.0,63.0,7.0010152404,39.0,0.0160778207894,1251.23198091,318.640369211,-69.7897747367,0.0105223555555
SEA SALT GRINDER,0,Spices,381.186386,52.186386,13.0295336863,10.0,0.0162133502684,1251.23198091,318.640369211,-69.5351148456,0.00871624934365
SEA SALT GRINDER,Tropical Heat,Spices,320.0,83.0,9.05077326653,24.0,0.0136108535783,1251.23198091,318.640369211,-74.4252061263,0.0138627858906
SEASONS MIX – THE ORIGINAL,0,Spices,600.0,150.0,16.4993050751,6.0,0.0255203504593,1251.23198091,318.640369211,-52.0472614869,0.0250532275132
SEASONS MIX – THE ROAST BLEND,0,Spices,320.0,80.0,8.14837471202,6.0,0.0136108535783,1251.23198091,318.640369211,-74.4252061263,0.0133617213404
SEED SPROUTS (CHEMICAL FREE),0,Vegetables,69.0,24.0,11.4208186587,11.0,0.00293484030282,1251.23198091,318.640369211,-94.485435071,0.00400851640211
SEEDS SPROUTS,NGS,Fresh vegetables,694.0,177.0,9.01166570138,24.0,0.029518538698,1251.23198091,318.640369211,-44.5346657865,0.0295628084655
SELAMLIQUE TURKISH COFFE CARDAMON,Selamlique,Beverages,88.0,17.6,2.70180507088,26.0,0.00374298473404,1251.23198091,318.640369211,-92.9669316847,0.00293957869488
SELAMLIQUE TURKISH COFFE MASTIC,Selamlique,Beverages,44.0,8.8,0.0,24.0,0.00187149236702,1251.23198091,318.640369211,-96.4834658424,0.00146978934744
SESAME SEEDS (ORGANIC) - EGYPTIAN,NGS,Seeds,622.487713,193.487713,68.711388666,7.0,0.0264768409873,1251.23198091,318.640369211,-50.2500157848,0.0323166112986
SHAMPO WITH TEA TREE OIL / 473ML,"Tea Tree Therapy, Inc.",Cosmetics,1306.25,228.0,5.40602681733,39.0,0.0555599296459,1251.23198091,318.640369211,4.39710780458,0.03808090582
SHAMPOO (NATURAL),0,Cosmetics,157.0,37.0,0.0,17.0,0.00667782503686,1251.23198091,318.640369211,-87.4523667557,0.00617979611991
SHAMPOO (NORMAL HAIR),0,Cosmetics,630.0,126.0,19.351283717,11.0,0.0267963679823,1251.23198091,318.640369211,-49.6496245612,0.0210447111111
SHAMPOO WITH TEA TREE OIL,0,Cosmetics,1240.0,265.0,33.3521432163,8.0,0.052742057616,1251.23198091,318.640369211,-0.897673739571,0.0442607019399
SHAMSY BREAD (WHOLE GRAIN),NGS,Bread,2514.312637,888.312637,14.9624642347,22.0,0.106943566101,1251.23198091,318.640369211,100.946960704,0.148367323984
SHASTA CHIPOTLE LIME CHIPS,Lundberg Family Farms,Snacks,360.0,84.36,0.0,4.0,0.0153122102756,1251.23198091,318.640369211,-71.2283568921,0.0140899351534
SHEA BUTTER,Nefertari,Cosmetics,480.0,122.0,6.504108944,22.0,0.0204162803675,1251.23198091,318.640369211,-61.6378091895,0.020376625044
SHEA BUTTER BALM (FOR HAIR),0,Cosmetics,900.0,336.0,16.2308065239,10.0,0.038280525689,1251.23198091,318.640369211,-28.0708922303,0.0561192296295
SHEA BUTTER SOAP,Nefertari,Cosmetics,135.0,34.5,6.29350704111,18.0,0.00574207885335,1251.23198091,318.640369211,-89.2106338346,0.00576224232803
SHEEP MILK CHEESE,0,cheese,762.058772,138.058772,25.9937023166,11.0,0.0324133448868,1251.23198091,318.640369211,-39.0953249578,0.0230587855007
SHEEP MILK CHEESE,NGS,cheese,1260.0,252.0,16.4423508305,20.0,0.0535927359646,1251.23198091,318.640369211,0.700750877532,0.0420894222221
SHINE/SPLIT END HAIR SERUM,0,Cosmetics,60.0,12.0,0.0,17.0,0.00255203504593,1251.23198091,318.640369211,-95.2047261487,0.00200425820105
SHORT BLACK AUBERGINE,Kheir Misr,Fresh vegetables,142.4,36.64,9.0236881072,39.0,0.00605682984235,1251.23198091,318.640369211,-88.6192167262,0.00611966837388
SHORT GRAIN BROWN RICE,Lundberg,Grains & Cereal,1017.6,153.6,8.00597388923,45.0,0.0432825143791,1251.23198091,318.640369211,-18.6721554818,0.0256545049735
SHORT GRAIN BROWN RICE ( ECO FARMED ) - ORGANIC / 907G,Lundberg Family Farms,Rice,4417.0,944.5,10.0538871275,40.0,0.187872313298,1251.23198091,318.640369211,253.012076687,0.157751822575
SHORT GRAIN BROWN RICE ( ORGANIC ) - ECO FARMED,0,Rice,4370.891777,836.891777,18.1178783737,11.0,0.185911149948,1251.23198091,318.640369211,249.327050753,0.139778933954
SHORT WHITE AUBERGINE,Kheir Misr,Fresh vegetables,83.94,24.3,7.98046990988,37.0,0.00357029702926,1251.23198091,318.640369211,-93.291411882,0.00405862285713
SHOYU SOY SAUCE (ORGANIC),0,Sauces,1170.63431,304.38431,16.2220349992,11.0,0.0497916630849,1251.23198091,318.640369211,-6.44146506349,0.0508387291324
SILVER BEET,Kheir Misr,Fresh vegetables,100.3,20.4,3.77973004682,39.0,0.00426615191845,1251.23198091,318.640369211,-91.9839005452,0.00340723894179
SILVER BEET,NGS,Fresh vegetables,18.75,3.75,0.0,23.0,0.000797510951855,1251.23198091,318.640369211,-98.5014769215,0.000626330687829
SILVER BEET (CHEMICAL FREE),0,Vegetables,7.0,2.0,0.0,11.0,0.000297737422026,1251.23198091,318.640369211,-99.440551384,0.000334043033509
SILVER BEET / 250G,NGS,Fresh Produce,12.24,2.82,0.0,44.0,0.000520615149371,1251.23198091,318.640369211,-99.0217641343,0.000471000677247
SIXTH OF OCTOBER,Freight,Delivery,3080.0,2080.0,8.56331471215,39.0,0.131004465691,1251.23198091,318.640369211,146.157391034,0.347404754849
SIXTH OF OCTOBER,Freight,General,4494.653184,4494.653184,18.9715555734,11.0,0.191175207415,1251.23198091,318.640369211,259.218214732,0.750703792077
SIXTH OF OCTOBER - FIFTH SETTLEMENT,Freight,General,30.0,30.0,0.0,45.0,0.00127601752297,1251.23198091,318.640369211,-97.6023630743,0.00501064550263
SIXTH OF OCTOBER - FIFTH SETTLEMENT DELIVERY FEE,Freight,General,825.0,825.0,6.42782792301,45.0,0.0350904818816,1251.23198091,318.640369211,-34.0649845445,0.137792751322
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,0,620.0,620.0,13.9416388736,21.0,0.026371028808,1251.23198091,318.640369211,-50.4488368698,0.103553340388
SIXTH OF OCTOBER ABOVE 300 L.E,Freight,General,2711.476491,2711.476491,42.1004612649,12.0,0.115329717188,1251.23198091,318.640369211,116.704538596,0.452874916171
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),0,Cereal,10059.995863,3183.275863,39.0832128613,12.0,0.427891033406,1251.23198091,318.640369211,704.007251769,0.531675562886
SKINNY OATS WITH BERRIES AND GREEN TEA EXTRACT ( FOR WEIGHT LOSS ),Alara,Cereal,1300.0,257.56,10.9148399345,23.0,0.0552940926619,1251.23198091,318.640369211,3.89760011174,0.0430180618553
SMELLING FRESH DEODRANT,0,Cosmetics,945.0,189.0,19.6127858793,17.0,0.0401945519735,1251.23198091,318.640369211,-24.4744368419,0.0315670666666
SMOKED HERRIN,sea world,Fish,25.65,5.65,0.0,31.0,0.00109099498214,1251.23198091,318.640369211,-97.9500204286,0.000943671569662
SMOKED SALAMON,sea world,Fish,141.075,31.075,0.0,31.0,0.00600047240175,1251.23198091,318.640369211,-88.7251123571,0.00519019363314
SMOKED SALMON,NGS,Sea Food,1567.0,360.8,8.60508863718,11.0,0.0666506486163,1251.23198091,318.640369211,25.2365687501,0.060261363245
SMOKED SALMON ( FROZEN ),NGS,Fish,1653.0,295.36,10.8626630164,22.0,0.0703085655155,1251.23198091,318.640369211,32.1097946036,0.0493314751886
SMOKED SALMON (FROZEN),0,Fish,555.45,148.05,7.6475134753,17.0,0.0236254644377,1251.23198091,318.640369211,-55.6077523215,0.0247275355555
SNACK BOX ( MINI ),NGS,Accessories,80.0,20.0,0.0,19.0,0.00340271339458,1251.23198091,318.640369211,-93.6063015316,0.00334043033509
SNACK TUBES ( DOUBLE ),NGS,Accessories,70.0,17.5,0.0,19.0,0.00297737422026,1251.23198091,318.640369211,-94.4055138401,0.0029228765432
SOREL,NGS,Fresh vegetables,12.5,2.5,0.0,23.0,0.000531673967903,1251.23198091,318.640369211,-99.0009846143,0.000417553791886
"SORGHUM FLOUR (WHITE, SWEET)",0,Baking products,84.0,24.0,0.0,10.0,0.00357284906431,1251.23198091,318.640369211,-93.2866166082,0.00400851640211
SOVITAL MIX BREAD,NGS,Bread,34.0,11.0,0.0,5.0,0.0014461531927,1251.23198091,318.640369211,-97.2826781509,0.0018372366843
SOY FLOUR (ORGANIC),0,Baking products,55.0,8.25,0.0,4.0,0.00233936545877,1251.23198091,318.640369211,-95.604332303,0.00137792751322
SOY LECITHIN / 453G,Bob's Red Mill,Soy Products,341.55,44.55,0.0,41.0,0.014527459499,1251.23198091,318.640369211,-72.7029036014,0.00744080857141
SOY LECITIHIN GRANULES,0,Food supplements,682.0,144.5,22.7238461875,9.0,0.0290081316888,1251.23198091,318.640369211,-45.4937205568,0.024134609171
SOY LECITIHIN GRANULES / 453G,Bob's Red Mill,Food supplements,2400.1,347.26,6.41756074034,38.0,0.102085655229,1251.23198091,318.640369211,91.8189461755,0.0579998919081
SOY MILK,NGS,Non-dairy milk,237.6,47.52,1.20588820523,24.0,0.0101060587819,1251.23198091,318.640369211,-81.0107155488,0.00793686247617
SOY MILK ( BANANA ),NGS,Non-dairy milk,54.0,10.5,0.0,19.0,0.00229683154134,1251.23198091,318.640369211,-95.6842535338,0.00175372592592
SOY MILK ( LIGHT ),NGS,Non-dairy milk,216.5,49.75,4.48886277592,19.0,0.00920859312408,1251.23198091,318.640369211,-82.6970535199,0.00830932045853
SOY MILK (ORGANIC) - UNSWEETENED,Silk,Non-dairy milk,675.0,145.75,3.16292571745,21.0,0.0287103942668,1251.23198091,318.640369211,-46.0531691728,0.024343386067
